Time,Magnitude
0.0002584000000000054,1
0.0002585000000000054,0
0.0002586000000000054,0
0.0002587000000000054,0
0.0002588000000000054,0
0.0002589000000000054,0
0.00025900000000000543,1
0.00025910000000000543,1
0.00025920000000000543,1
0.00025930000000000544,1
0.00025940000000000544,1
0.00025950000000000544,0
0.00025960000000000544,0
0.00025970000000000545,0
0.00025980000000000545,0
0.00025990000000000545,0
0.00026000000000000545,1
0.00026010000000000545,1
0.00026020000000000546,1
0.00026030000000000546,1
0.00026040000000000546,1
0.00026050000000000546,0
0.00026060000000000547,0
0.00026070000000000547,0
0.00026080000000000547,0
0.0002609000000000055,0
0.0002610000000000055,1
0.0002611000000000055,1
0.0002612000000000055,1
0.0002613000000000055,1
0.0002614000000000055,1
0.0002615000000000055,0
0.0002616000000000055,0
0.0002617000000000055,0
0.0002618000000000055,0
0.0002619000000000055,0
0.0002620000000000055,1
0.0002621000000000055,1
0.0002622000000000055,1
0.0002623000000000055,1
0.0002624000000000055,1
0.0002625000000000055,0
0.0002626000000000055,0
0.0002627000000000055,0
0.0002628000000000055,0
0.0002629000000000055,0
0.0002630000000000055,1
0.00026310000000000553,1
0.00026320000000000553,1
0.00026330000000000553,1
0.00026340000000000554,1
0.00026350000000000554,0
0.00026360000000000554,0
0.00026370000000000554,0
0.00026380000000000554,0
0.00026390000000000555,0
0.00026400000000000555,1
0.00026410000000000555,1
0.00026420000000000555,1
0.00026430000000000556,1
0.00026440000000000556,1
0.00026450000000000556,0
0.00026460000000000556,0
0.00026470000000000557,0
0.00026480000000000557,0
0.00026490000000000557,0
0.0002650000000000056,1
0.0002651000000000056,1
0.0002652000000000056,1
0.0002653000000000056,1
0.0002654000000000056,1
0.0002655000000000056,0
0.0002656000000000056,0
0.0002657000000000056,0
0.0002658000000000056,0
0.0002659000000000056,0
0.0002660000000000056,1
0.0002661000000000056,1
0.0002662000000000056,1
0.0002663000000000056,1
0.0002664000000000056,1
0.0002665000000000056,0
0.0002666000000000056,0
0.0002667000000000056,0
0.0002668000000000056,0
0.0002669000000000056,0
0.0002670000000000056,1
0.0002671000000000056,1
0.00026720000000000563,1
0.00026730000000000563,1
0.00026740000000000563,1
0.00026750000000000563,0
0.00026760000000000564,0
0.00026770000000000564,0
0.00026780000000000564,0
0.00026790000000000564,0
0.00026800000000000565,1
0.00026810000000000565,1
0.00026820000000000565,1
0.00026830000000000565,1
0.00026840000000000566,1
0.00026850000000000566,0
0.00026860000000000566,0
0.00026870000000000566,0
0.00026880000000000567,0
0.00026890000000000567,0
0.00026900000000000567,1
0.0002691000000000057,1
0.0002692000000000057,1
0.0002693000000000057,1
0.0002694000000000057,1
0.0002695000000000057,0
0.0002696000000000057,0
0.0002697000000000057,0
0.0002698000000000057,0
0.0002699000000000057,0
0.0002700000000000057,1
0.0002701000000000057,1
0.0002702000000000057,1
0.0002703000000000057,1
0.0002704000000000057,1
0.0002705000000000057,0
0.0002706000000000057,0
0.0002707000000000057,0
0.0002708000000000057,0
0.0002709000000000057,0
0.0002710000000000057,1
0.0002711000000000057,1
0.0002712000000000057,1
0.00027130000000000573,1
0.00027140000000000573,1
0.00027150000000000573,0
0.00027160000000000573,0
0.00027170000000000574,0
0.00027180000000000574,0
0.00027190000000000574,0
0.00027200000000000574,1
0.00027210000000000575,1
0.00027220000000000575,1
0.00027230000000000575,1
0.00027240000000000575,1
0.00027250000000000576,0
0.00027260000000000576,0
0.00027270000000000576,0
0.00027280000000000576,0
0.00027290000000000577,0
0.00027300000000000577,1
0.00027310000000000577,1
0.0002732000000000058,1
0.0002733000000000058,1
0.0002734000000000058,1
0.0002735000000000058,0
0.0002736000000000058,0
0.0002737000000000058,0
0.0002738000000000058,0
0.0002739000000000058,0
0.0002740000000000058,1
0.0002741000000000058,1
0.0002742000000000058,1
0.0002743000000000058,1
0.0002744000000000058,1
0.0002745000000000058,0
0.0002746000000000058,0
0.0002747000000000058,0
0.0002748000000000058,0
0.0002749000000000058,0
0.0002750000000000058,1
0.0002751000000000058,1
0.0002752000000000058,1
0.0002753000000000058,1
0.0002754000000000058,1
0.00027550000000000583,0
0.00027560000000000583,0
0.00027570000000000583,0
0.00027580000000000584,0
0.00027590000000000584,0
0.00027600000000000584,1
0.00027610000000000584,1
0.00027620000000000585,1
0.00027630000000000585,1
0.00027640000000000585,1
0.00027650000000000585,0
0.00027660000000000586,0
0.00027670000000000586,0
0.00027680000000000586,0
0.00027690000000000586,0
0.00027700000000000587,1
0.00027710000000000587,1
0.00027720000000000587,1
0.0002773000000000059,1
0.0002774000000000059,1
0.0002775000000000059,0
0.0002776000000000059,0
0.0002777000000000059,0
0.0002778000000000059,0
0.0002779000000000059,0
0.0002780000000000059,1
0.0002781000000000059,1
0.0002782000000000059,1
0.0002783000000000059,1
0.0002784000000000059,1
0.0002785000000000059,0
0.0002786000000000059,0
0.0002787000000000059,0
0.0002788000000000059,0
0.0002789000000000059,0
0.0002790000000000059,1
0.0002791000000000059,1
0.0002792000000000059,1
0.0002793000000000059,1
0.0002794000000000059,1
0.0002795000000000059,0
0.00027960000000000593,0
0.00027970000000000593,0
0.00027980000000000593,0
0.00027990000000000594,0
0.00028000000000000594,1
0.00028010000000000594,1
0.00028020000000000594,1
0.00028030000000000595,1
0.00028040000000000595,1
0.00028050000000000595,0
0.00028060000000000595,0
0.00028070000000000596,0
0.00028080000000000596,0
0.00028090000000000596,0
0.00028100000000000596,1
0.00028110000000000597,1
0.00028120000000000597,1
0.00028130000000000597,1
0.00028140000000000597,1
0.000281500000000006,0
0.000281600000000006,0
0.000281700000000006,0
0.000281800000000006,0
0.000281900000000006,0
0.000282000000000006,1
0.000282100000000006,1
0.000282200000000006,1
0.000282300000000006,1
0.000282400000000006,1
0.000282500000000006,0
0.000282600000000006,0
0.000282700000000006,0
0.000282800000000006,0
0.000282900000000006,0
0.000283000000000006,1
0.000283100000000006,1
0.000283200000000006,1
0.000283300000000006,1
0.000283400000000006,1
0.000283500000000006,0
0.000283600000000006,0
0.00028370000000000603,0
0.00028380000000000603,0
0.00028390000000000603,0
0.00028400000000000604,1
0.00028410000000000604,1
0.00028420000000000604,1
0.00028430000000000604,1
0.00028440000000000605,1
0.00028450000000000605,0
0.00028460000000000605,0
0.00028470000000000605,0
0.00028480000000000606,0
0.00028490000000000606,0
0.00028500000000000606,1
0.00028510000000000606,1
0.00028520000000000606,1
0.00028530000000000607,1
0.00028540000000000607,1
0.00028550000000000607,0
0.0002856000000000061,0
0.0002857000000000061,0
0.0002858000000000061,0
0.0002859000000000061,0
0.0002860000000000061,1
0.0002861000000000061,1
0.0002862000000000061,1
0.0002863000000000061,1
0.0002864000000000061,1
0.0002865000000000061,0
0.0002866000000000061,0
0.0002867000000000061,0
0.0002868000000000061,0
0.0002869000000000061,0
0.0002870000000000061,1
0.0002871000000000061,1
0.0002872000000000061,1
0.0002873000000000061,1
0.0002874000000000061,1
0.0002875000000000061,0
0.0002876000000000061,0
0.0002877000000000061,0
0.00028780000000000613,0
0.00028790000000000613,0
0.00028800000000000613,1
0.00028810000000000614,1
0.00028820000000000614,1
0.00028830000000000614,1
0.00028840000000000614,1
0.00028850000000000615,0
0.00028860000000000615,0
0.00028870000000000615,0
0.00028880000000000615,0
0.00028890000000000615,0
0.00028900000000000616,1
0.00028910000000000616,1
0.00028920000000000616,1
0.00028930000000000616,1
0.00028940000000000617,1
0.00028950000000000617,0
0.00028960000000000617,0
0.0002897000000000062,0
0.0002898000000000062,0
0.0002899000000000062,0
0.0002900000000000062,1
0.0002901000000000062,1
0.0002902000000000062,1
0.0002903000000000062,1
0.0002904000000000062,1
0.0002905000000000062,0
0.0002906000000000062,0
0.0002907000000000062,0
0.0002908000000000062,0
0.0002909000000000062,0
0.0002910000000000062,1
0.0002911000000000062,1
0.0002912000000000062,1
0.0002913000000000062,1
0.0002914000000000062,1
0.0002915000000000062,0
0.0002916000000000062,0
0.0002917000000000062,0
0.0002918000000000062,0
0.00029190000000000623,0
0.00029200000000000623,1
0.00029210000000000623,1
0.00029220000000000624,1
0.00029230000000000624,1
0.00029240000000000624,1
0.00029250000000000624,0
0.00029260000000000624,0
0.00029270000000000625,0
0.00029280000000000625,0
0.00029290000000000625,0
0.00029300000000000625,1
0.00029310000000000626,1
0.00029320000000000626,1
0.00029330000000000626,1
0.00029340000000000626,1
0.00029350000000000627,0
0.00029360000000000627,0
0.00029370000000000627,0
0.0002938000000000063,0
0.0002939000000000063,0
0.0002940000000000063,1
0.0002941000000000063,1
0.0002942000000000063,1
0.0002943000000000063,1
0.0002944000000000063,1
0.0002945000000000063,0
0.0002946000000000063,0
0.0002947000000000063,0
0.0002948000000000063,0
0.0002949000000000063,0
0.0002950000000000063,1
0.0002951000000000063,1
0.0002952000000000063,1
0.0002953000000000063,1
0.0002954000000000063,1
0.0002955000000000063,0
0.0002956000000000063,0
0.0002957000000000063,0
0.0002958000000000063,0
0.0002959000000000063,0
0.00029600000000000633,1
0.00029610000000000633,1
0.00029620000000000633,1
0.00029630000000000633,1
0.00029640000000000634,1
0.00029650000000000634,0
0.00029660000000000634,0
0.00029670000000000634,0
0.00029680000000000635,0
0.00029690000000000635,0
0.00029700000000000635,1
0.00029710000000000635,1
0.00029720000000000636,1
0.00029730000000000636,1
0.00029740000000000636,1
0.00029750000000000636,0
0.00029760000000000637,0
0.00029770000000000637,0
0.00029780000000000637,0
0.0002979000000000064,0
0.0002980000000000064,1
0.0002981000000000064,1
0.0002982000000000064,1
0.0002983000000000064,1
0.0002984000000000064,1
0.0002985000000000064,0
0.0002986000000000064,0
0.0002987000000000064,0
0.0002988000000000064,0
0.0002989000000000064,0
0.0002990000000000064,1
0.0002991000000000064,1
0.0002992000000000064,1
0.0002993000000000064,1
0.0002994000000000064,1
0.0002995000000000064,0
0.0002996000000000064,0
0.0002997000000000064,0
0.0002998000000000064,0
0.0002999000000000064,0
0.0003000000000000064,1
0.00030010000000000643,1
0.00030020000000000643,1
0.00030030000000000643,1
0.00030040000000000643,1
0.00030050000000000644,0
0.00030060000000000644,0
0.00030070000000000644,0
0.00030080000000000644,0
0.00030090000000000645,0
0.00030100000000000645,1
0.00030110000000000645,1
0.00030120000000000645,1
0.00030130000000000646,1
0.00030140000000000646,1
0.00030150000000000646,0
0.00030160000000000646,0
0.00030170000000000647,0
0.00030180000000000647,0
0.00030190000000000647,0
0.0003020000000000065,1
0.0003021000000000065,1
0.0003022000000000065,1
0.0003023000000000065,1
0.0003024000000000065,1
0.0003025000000000065,0
0.0003026000000000065,0
0.0003027000000000065,0
0.0003028000000000065,0
0.0003029000000000065,0
0.0003030000000000065,1
0.0003031000000000065,1
0.0003032000000000065,1
0.0003033000000000065,1
0.0003034000000000065,1
0.0003035000000000065,0
0.0003036000000000065,0
0.0003037000000000065,0
0.0003038000000000065,0
0.0003039000000000065,0
0.0003040000000000065,1
0.0003041000000000065,1
0.0003042000000000065,1
0.00030430000000000653,1
0.00030440000000000653,1
0.00030450000000000653,0
0.00030460000000000654,0
0.00030470000000000654,0
0.00030480000000000654,0
0.00030490000000000654,0
0.00030500000000000655,1
0.00030510000000000655,1
0.00030520000000000655,1
0.00030530000000000655,1
0.00030540000000000656,1
0.00030550000000000656,0
0.00030560000000000656,0
0.00030570000000000656,0
0.00030580000000000657,0
0.00030590000000000657,0
0.00030600000000000657,1
0.0003061000000000066,1
0.0003062000000000066,1
0.0003063000000000066,1
0.0003064000000000066,1
0.0003065000000000066,0
0.0003066000000000066,0
0.0003067000000000066,0
0.0003068000000000066,0
0.0003069000000000066,0
0.0003070000000000066,1
0.0003071000000000066,1
0.0003072000000000066,1
0.0003073000000000066,1
0.0003074000000000066,1
0.0003075000000000066,0
0.0003076000000000066,0
0.0003077000000000066,0
0.0003078000000000066,0
0.0003079000000000066,0
0.0003080000000000066,1
0.0003081000000000066,1
0.0003082000000000066,1
0.0003083000000000066,1
0.00030840000000000663,1
0.00030850000000000663,0
0.00030860000000000663,0
0.00030870000000000664,0
0.00030880000000000664,0
0.00030890000000000664,0
0.00030900000000000664,1
0.00030910000000000665,1
0.00030920000000000665,1
0.00030930000000000665,1
0.00030940000000000665,1
0.00030950000000000666,0
0.00030960000000000666,0
0.00030970000000000666,0
0.00030980000000000666,0
0.00030990000000000667,0
0.00031000000000000667,1
0.00031010000000000667,1
0.00031020000000000667,1
0.0003103000000000067,1
0.0003104000000000067,1
0.0003105000000000067,0
0.0003106000000000067,0
0.0003107000000000067,0
0.0003108000000000067,0
0.0003109000000000067,0
0.0003110000000000067,1
0.0003111000000000067,1
0.0003112000000000067,1
0.0003113000000000067,1
0.0003114000000000067,1
0.0003115000000000067,0
0.0003116000000000067,0
0.0003117000000000067,0
0.0003118000000000067,0
0.0003119000000000067,0
0.0003120000000000067,1
0.0003121000000000067,1
0.0003122000000000067,1
0.0003123000000000067,1
0.0003124000000000067,1
0.00031250000000000673,0
0.00031260000000000673,0
0.00031270000000000673,0
0.00031280000000000674,0
0.00031290000000000674,0
0.00031300000000000674,1
0.00031310000000000674,1
0.00031320000000000675,1
0.00031330000000000675,1
0.00031340000000000675,1
0.00031350000000000675,0
0.00031360000000000676,0
0.00031370000000000676,0
0.00031380000000000676,0
0.00031390000000000676,0
0.00031400000000000677,1
0.00031410000000000677,1
0.00031420000000000677,1
0.00031430000000000677,1
0.0003144000000000068,1
0.0003145000000000068,0
0.0003146000000000068,0
0.0003147000000000068,0
0.0003148000000000068,0
0.0003149000000000068,0
0.0003150000000000068,1
0.0003151000000000068,1
0.0003152000000000068,1
0.0003153000000000068,1
0.0003154000000000068,1
0.0003155000000000068,0
0.0003156000000000068,0
0.0003157000000000068,0
0.0003158000000000068,0
0.0003159000000000068,0
0.0003160000000000068,1
0.0003161000000000068,1
0.0003162000000000068,1
0.0003163000000000068,1
0.0003164000000000068,1
0.0003165000000000068,0
0.00031660000000000683,0
0.00031670000000000683,0
0.00031680000000000683,0
0.00031690000000000684,0
0.00031700000000000684,1
0.00031710000000000684,1
0.00031720000000000684,1
0.00031730000000000685,1
0.00031740000000000685,1
0.00031750000000000685,0
0.00031760000000000685,0
0.00031770000000000685,0
0.00031780000000000686,0
0.00031790000000000686,0
0.00031800000000000686,1
0.00031810000000000686,1
0.00031820000000000687,1
0.00031830000000000687,1
0.00031840000000000687,1
0.0003185000000000069,0
0.0003186000000000069,0
0.0003187000000000069,0
0.0003188000000000069,0
0.0003189000000000069,0
0.0003190000000000069,1
0.0003191000000000069,1
0.0003192000000000069,1
0.0003193000000000069,1
0.0003194000000000069,1
0.0003195000000000069,0
0.0003196000000000069,0
0.0003197000000000069,0
0.0003198000000000069,0
0.0003199000000000069,0
0.0003200000000000069,1
0.0003201000000000069,1
0.0003202000000000069,1
0.0003203000000000069,1
0.0003204000000000069,1
0.0003205000000000069,0
0.0003206000000000069,0
0.00032070000000000693,0
0.00032080000000000693,0
0.00032090000000000693,0
0.00032100000000000694,1
0.00032110000000000694,1
0.00032120000000000694,1
0.00032130000000000694,1
0.00032140000000000694,1
0.00032150000000000695,0
0.00032160000000000695,0
0.00032170000000000695,0
0.00032180000000000695,0
0.00032190000000000696,0
0.00032200000000000696,1
0.00032210000000000696,1
0.00032220000000000696,1
0.00032230000000000697,1
0.00032240000000000697,1
0.00032250000000000697,0
0.000322600000000007,0
0.000322700000000007,0
0.000322800000000007,0
0.000322900000000007,0
0.000323000000000007,1
0.000323100000000007,1
0.000323200000000007,1
0.000323300000000007,1
0.000323400000000007,1
0.000323500000000007,0
0.000323600000000007,0
0.000323700000000007,0
0.000323800000000007,0
0.000323900000000007,0
0.000324000000000007,1
0.000324100000000007,1
0.000324200000000007,1
0.000324300000000007,1
0.000324400000000007,1
0.000324500000000007,0
0.000324600000000007,0
0.000324700000000007,0
0.00032480000000000703,0
0.00032490000000000703,0
0.00032500000000000703,1
0.00032510000000000703,1
0.00032520000000000704,1
0.00032530000000000704,1
0.00032540000000000704,1
0.00032550000000000704,0
0.00032560000000000705,0
0.00032570000000000705,0
0.00032580000000000705,0
0.00032590000000000705,0
0.00032600000000000706,1
0.00032610000000000706,1
0.00032620000000000706,1
0.00032630000000000706,1
0.00032640000000000707,1
0.00032650000000000707,0
0.00032660000000000707,0
0.0003267000000000071,0
0.0003268000000000071,0
0.0003269000000000071,0
0.0003270000000000071,1
0.0003271000000000071,1
0.0003272000000000071,1
0.0003273000000000071,1
0.0003274000000000071,1
0.0003275000000000071,0
0.0003276000000000071,0
0.0003277000000000071,0
0.0003278000000000071,0
0.0003279000000000071,0
0.0003280000000000071,1
0.0003281000000000071,1
0.0003282000000000071,1
0.0003283000000000071,1
0.0003284000000000071,1
0.0003285000000000071,0
0.0003286000000000071,0
0.0003287000000000071,0
0.0003288000000000071,0
0.00032890000000000713,0
0.00032900000000000713,1
0.00032910000000000713,1
0.00032920000000000713,1
0.00032930000000000714,1
0.00032940000000000714,1
0.00032950000000000714,0
0.00032960000000000714,0
0.00032970000000000715,0
0.00032980000000000715,0
0.00032990000000000715,0
0.00033000000000000715,1
0.00033010000000000716,1
0.00033020000000000716,1
0.00033030000000000716,1
0.00033040000000000716,1
0.00033050000000000717,0
0.00033060000000000717,0
0.00033070000000000717,0
0.0003308000000000072,0
0.0003309000000000072,0
0.0003310000000000072,1
0.0003311000000000072,1
0.0003312000000000072,1
0.0003313000000000072,1
0.0003314000000000072,1
0.0003315000000000072,0
0.0003316000000000072,0
0.0003317000000000072,0
0.0003318000000000072,0
0.0003319000000000072,0
0.0003320000000000072,1
0.0003321000000000072,1
0.0003322000000000072,1
0.0003323000000000072,1
0.0003324000000000072,1
0.0003325000000000072,0
0.0003326000000000072,0
0.0003327000000000072,0
0.0003328000000000072,0
0.0003329000000000072,0
0.0003330000000000072,1
0.00033310000000000723,1
0.00033320000000000723,1
0.00033330000000000723,1
0.00033340000000000724,1
0.00033350000000000724,0
0.00033360000000000724,0
0.00033370000000000724,0
0.00033380000000000725,0
0.00033390000000000725,0
0.00033400000000000725,1
0.00033410000000000725,1
0.00033420000000000726,1
0.00033430000000000726,1
0.00033440000000000726,1
0.00033450000000000726,0
0.00033460000000000727,0
0.00033470000000000727,0
0.00033480000000000727,0
0.0003349000000000073,0
0.0003350000000000073,1
0.0003351000000000073,1
0.0003352000000000073,1
0.0003353000000000073,1
0.0003354000000000073,1
0.0003355000000000073,0
0.0003356000000000073,0
0.0003357000000000073,0
0.0003358000000000073,0
0.0003359000000000073,0
0.0003360000000000073,1
0.0003361000000000073,1
0.0003362000000000073,1
0.0003363000000000073,1
0.0003364000000000073,1
0.0003365000000000073,0
0.0003366000000000073,0
0.0003367000000000073,0
0.0003368000000000073,0
0.0003369000000000073,0
0.0003370000000000073,1
0.0003371000000000073,1
0.00033720000000000733,1
0.00033730000000000733,1
0.00033740000000000733,1
0.00033750000000000734,0
0.00033760000000000734,0
0.00033770000000000734,0
0.00033780000000000734,0
0.00033790000000000735,0
0.00033800000000000735,1
0.00033810000000000735,1
0.00033820000000000735,1
0.00033830000000000736,1
0.00033840000000000736,1
0.00033850000000000736,0
0.00033860000000000736,0
0.00033870000000000737,0
0.00033880000000000737,0
0.00033890000000000737,0
0.00033900000000000737,1
0.0003391000000000074,1
0.0003392000000000074,1
0.0003393000000000074,1
0.0003394000000000074,1
0.0003395000000000074,0
0.0003396000000000074,0
0.0003397000000000074,0
0.0003398000000000074,0
0.0003399000000000074,0
0.0003400000000000074,1
0.0003401000000000074,1
0.0003402000000000074,1
0.0003403000000000074,1
0.0003404000000000074,1
0.0003405000000000074,0
0.0003406000000000074,0
0.0003407000000000074,0
0.0003408000000000074,0
0.0003409000000000074,0
0.0003410000000000074,1
0.0003411000000000074,1
0.0003412000000000074,1
0.00034130000000000743,1
0.00034140000000000743,1
0.00034150000000000743,0
0.00034160000000000744,0
0.00034170000000000744,0
0.00034180000000000744,0
0.00034190000000000744,0
0.00034200000000000745,1
0.00034210000000000745,1
0.00034220000000000745,1
0.00034230000000000745,1
0.00034240000000000746,1
0.00034250000000000746,0
0.00034260000000000746,0
0.00034270000000000746,0
0.00034280000000000747,0
0.00034290000000000747,0
0.00034300000000000747,1
0.00034310000000000747,1
0.0003432000000000075,1
0.0003433000000000075,1
0.0003434000000000075,1
0.0003435000000000075,0
0.0003436000000000075,0
0.0003437000000000075,0
0.0003438000000000075,0
0.0003439000000000075,0
0.0003440000000000075,1
0.0003441000000000075,1
0.0003442000000000075,1
0.0003443000000000075,1
0.0003444000000000075,1
0.0003445000000000075,0
0.0003446000000000075,0
0.0003447000000000075,0
0.0003448000000000075,0
0.0003449000000000075,0
0.0003450000000000075,1
0.0003451000000000075,1
0.0003452000000000075,1
0.0003453000000000075,1
0.00034540000000000753,1
0.00034550000000000753,0
0.00034560000000000753,0
0.00034570000000000754,0
0.00034580000000000754,0
0.00034590000000000754,0
0.00034600000000000754,1
0.00034610000000000755,1
0.00034620000000000755,1
0.00034630000000000755,1
0.00034640000000000755,1
0.00034650000000000755,0
0.00034660000000000756,0
0.00034670000000000756,0
0.00034680000000000756,0
0.00034690000000000756,0
0.00034700000000000757,1
0.00034710000000000757,1
0.00034720000000000757,1
0.0003473000000000076,1
0.0003474000000000076,1
0.0003475000000000076,0
0.0003476000000000076,0
0.0003477000000000076,0
0.0003478000000000076,0
0.0003479000000000076,0
0.0003480000000000076,1
0.0003481000000000076,1
0.0003482000000000076,1
0.0003483000000000076,1
0.0003484000000000076,1
0.0003485000000000076,0
0.0003486000000000076,0
0.0003487000000000076,0
0.0003488000000000076,0
0.0003489000000000076,0
0.0003490000000000076,1
0.0003491000000000076,1
0.0003492000000000076,1
0.0003493000000000076,1
0.0003494000000000076,1
0.00034950000000000763,0
0.00034960000000000763,0
0.00034970000000000763,0
0.00034980000000000764,0
0.00034990000000000764,0
0.00035000000000000764,1
0.00035010000000000764,1
0.00035020000000000764,1
0.00035030000000000765,1
0.00035040000000000765,1
0.00035050000000000765,0
0.00035060000000000765,0
0.00035070000000000766,0
0.00035080000000000766,0
0.00035090000000000766,0
0.00035100000000000766,1
0.00035110000000000767,1
0.00035120000000000767,1
0.00035130000000000767,1
0.0003514000000000077,1
0.0003515000000000077,0
0.0003516000000000077,0
0.0003517000000000077,0
0.0003518000000000077,0
0.0003519000000000077,0
0.0003520000000000077,1
0.0003521000000000077,1
0.0003522000000000077,1
0.0003523000000000077,1
0.0003524000000000077,1
0.0003525000000000077,0
0.0003526000000000077,0
0.0003527000000000077,0
0.0003528000000000077,0
0.0003529000000000077,0
0.0003530000000000077,1
0.0003531000000000077,1
0.0003532000000000077,1
0.0003533000000000077,1
0.0003534000000000077,1
0.0003535000000000077,0
0.00035360000000000773,0
0.00035370000000000773,0
0.00035380000000000773,0
0.00035390000000000773,0
0.00035400000000000774,1
0.00035410000000000774,1
0.00035420000000000774,1
0.00035430000000000774,1
0.00035440000000000775,1
0.00035450000000000775,0
0.00035460000000000775,0
0.00035470000000000775,0
0.00035480000000000776,0
0.00035490000000000776,0
0.00035500000000000776,1
0.00035510000000000776,1
0.00035520000000000777,1
0.00035530000000000777,1
0.00035540000000000777,1
0.0003555000000000078,0
0.0003556000000000078,0
0.0003557000000000078,0
0.0003558000000000078,0
0.0003559000000000078,0
0.0003560000000000078,1
0.0003561000000000078,1
0.0003562000000000078,1
0.0003563000000000078,1
0.0003564000000000078,1
0.0003565000000000078,0
0.0003566000000000078,0
0.0003567000000000078,0
0.0003568000000000078,0
0.0003569000000000078,0
0.0003570000000000078,1
0.0003571000000000078,1
0.0003572000000000078,1
0.0003573000000000078,1
0.0003574000000000078,1
0.0003575000000000078,0
0.0003576000000000078,0
0.00035770000000000783,0
0.00035780000000000783,0
0.00035790000000000783,0
0.00035800000000000783,1
0.00035810000000000784,1
0.00035820000000000784,1
0.00035830000000000784,1
0.00035840000000000784,1
0.00035850000000000785,0
0.00035860000000000785,0
0.00035870000000000785,0
0.00035880000000000785,0
0.00035890000000000786,0
0.00035900000000000786,1
0.00035910000000000786,1
0.00035920000000000786,1
0.00035930000000000787,1
0.00035940000000000787,1
0.00035950000000000787,0
0.0003596000000000079,0
0.0003597000000000079,0
0.0003598000000000079,0
0.0003599000000000079,0
0.0003600000000000079,1
0.0003601000000000079,1
0.0003602000000000079,1
0.0003603000000000079,1
0.0003604000000000079,1
0.0003605000000000079,0
0.0003606000000000079,0
0.0003607000000000079,0
0.0003608000000000079,0
0.0003609000000000079,0
0.0003610000000000079,1
0.0003611000000000079,1
0.0003612000000000079,1
0.0003613000000000079,1
0.0003614000000000079,1
0.0003615000000000079,0
0.0003616000000000079,0
0.0003617000000000079,0
0.0003618000000000079,0
0.00036190000000000793,0
0.00036200000000000793,1
0.00036210000000000793,1
0.00036220000000000794,1
0.00036230000000000794,1
0.00036240000000000794,1
0.00036250000000000794,0
0.00036260000000000795,0
0.00036270000000000795,0
0.00036280000000000795,0
0.00036290000000000795,0
0.00036300000000000796,1
0.00036310000000000796,1
0.00036320000000000796,1
0.00036330000000000796,1
0.00036340000000000797,1
0.00036350000000000797,0
0.00036360000000000797,0
0.000363700000000008,0
0.000363800000000008,0
0.000363900000000008,0
0.000364000000000008,1
0.000364100000000008,1
0.000364200000000008,1
0.000364300000000008,1
0.000364400000000008,1
0.000364500000000008,0
0.000364600000000008,0
0.000364700000000008,0
0.000364800000000008,0
0.000364900000000008,0
0.000365000000000008,1
0.000365100000000008,1
0.000365200000000008,1
0.000365300000000008,1
0.000365400000000008,1
0.000365500000000008,0
0.000365600000000008,0
0.000365700000000008,0
0.000365800000000008,0
0.000365900000000008,0
0.00036600000000000803,1
0.00036610000000000803,1
0.00036620000000000803,1
0.00036630000000000804,1
0.00036640000000000804,1
0.00036650000000000804,0
0.00036660000000000804,0
0.00036670000000000805,0
0.00036680000000000805,0
0.00036690000000000805,0
0.00036700000000000805,1
0.00036710000000000806,1
0.00036720000000000806,1
0.00036730000000000806,1
0.00036740000000000806,1
0.00036750000000000807,0
0.00036760000000000807,0
0.00036770000000000807,0
0.00036780000000000807,0
0.0003679000000000081,0
0.0003680000000000081,1
0.0003681000000000081,1
0.0003682000000000081,1
0.0003683000000000081,1
0.0003684000000000081,1
0.0003685000000000081,0
0.0003686000000000081,0
0.0003687000000000081,0
0.0003688000000000081,0
0.0003689000000000081,0
0.0003690000000000081,1
0.0003691000000000081,1
0.0003692000000000081,1
0.0003693000000000081,1
0.0003694000000000081,1
0.0003695000000000081,0
0.0003696000000000081,0
0.0003697000000000081,0
0.0003698000000000081,0
0.0003699000000000081,0
0.0003700000000000081,1
0.00037010000000000813,1
0.00037020000000000813,1
0.00037030000000000813,1
0.00037040000000000814,1
0.00037050000000000814,0
0.00037060000000000814,0
0.00037070000000000814,0
0.00037080000000000815,0
0.00037090000000000815,0
0.00037100000000000815,1
0.00037110000000000815,1
0.00037120000000000816,1
0.00037130000000000816,1
0.00037140000000000816,1
0.00037150000000000816,0
0.00037160000000000817,0
0.00037170000000000817,0
0.00037180000000000817,0
0.00037190000000000817,0
0.0003720000000000082,1
0.0003721000000000082,1
0.0003722000000000082,1
0.0003723000000000082,1
0.0003724000000000082,1
0.0003725000000000082,0
0.0003726000000000082,0
0.0003727000000000082,0
0.0003728000000000082,0
0.0003729000000000082,0
0.0003730000000000082,1
0.0003731000000000082,1
0.0003732000000000082,1
0.0003733000000000082,1
0.0003734000000000082,1
0.0003735000000000082,0
0.0003736000000000082,0
0.0003737000000000082,0
0.0003738000000000082,0
0.0003739000000000082,0
0.0003740000000000082,1
0.0003741000000000082,1
0.00037420000000000823,1
0.00037430000000000823,1
0.00037440000000000823,1
0.00037450000000000824,0
0.00037460000000000824,0
0.00037470000000000824,0
0.00037480000000000824,0
0.00037490000000000825,0
0.00037500000000000825,1
0.00037510000000000825,1
0.00037520000000000825,1
0.00037530000000000826,1
0.00037540000000000826,1
