Frequency,Magnitude
155000.0,4.177041261807744
155500.0,5.619068644368759
156000.0,8.483096223052822
156500.0,16.65236912721624
157000.0,77.81214098747273
157500.0,32.68231219776832
158000.0,14.18920375262551
158500.0,9.066080784883122
159000.0,6.861906368154124
159500.0,5.614461893962523
160000.0,4.400621424492595
160500.0,3.5863021368408234
161000.0,3.4524694120267774
161500.0,2.8849374532114997
162000.0,1.8442497512258937
162500.0,1.5929409234305183
163000.0,2.445272257230391
163500.0,3.5278383817272494
164000.0,12.250021720839644
164500.0,21.410552789917602
165000.0,7.838031271353133
165500.0,5.281377689989907
166000.0,4.164385651979428
166500.0,3.721792217735753
167000.0,3.265132846128223
167500.0,2.6698046382950498
168000.0,2.4429282566173067
168500.0,2.4755069949314366
169000.0,2.040029059455472
169500.0,1.5162840638265436
170000.0,1.769944531907186
170500.0,1.859190430186733
171000.0,3.068628753596929
171500.0,30.121778555683356
172000.0,4.962980527754785
172500.0,3.6567184108320854
173000.0,3.0917634798026445
173500.0,2.3320754378361066
174000.0,2.1590441987298257
174500.0,2.3602054829025074
175000.0,2.157748499589075
175500.0,1.7502925899587083
176000.0,1.8406752170524352
176500.0,2.138470688148424
177000.0,2.076146230411737
177500.0,1.995772075397477
178000.0,2.941665843516606
178500.0,16.84456467025805
179000.0,1.9420271362753876
179500.0,1.2002711975981932
180000.0,1.2334145549400841
180500.0,1.0264466785844357
181000.0,0.8117044846476839
181500.0,0.9870575596928088
182000.0,1.236041126469352
182500.0,1.1182656359068397
183000.0,0.9140654587882899
183500.0,1.1409790122456869
184000.0,1.471498665872621
184500.0,1.4187218059114182
185000.0,1.6023483272670025
185500.0,5.226210426831506
186000.0,3.7191616252119073
186500.0,1.892153976586258
187000.0,1.6830029410537106
187500.0,1.4251373523875066
188000.0,1.3539245724530378
188500.0,1.4758065455747158
189000.0,1.6315264945907482
189500.0,1.601665553429811
190000.0,1.6555346427865458
190500.0,1.9320691799134484
191000.0,2.3045915301365905
191500.0,2.6505580620694156
192000.0,3.633602056968967
192500.0,7.8626503406685995
193000.0,16.451220255974697
193500.0,3.2679208495163805
194000.0,1.5648741153789822
194500.0,0.6293926462728865
195000.0,0.38403780982680474
195500.0,0.4596612804483401
196000.0,0.2792873511942721
196500.0,0.37570529525638074
197000.0,0.3642231517513913
197500.0,0.29672727507712904
198000.0,0.13200180350803395
198500.0,0.9230642151925366
199000.0,0.43870436963551157
199500.0,1.7333803055668104
200000.0,47.89385910446641
200500.0,1.5343710021111587
201000.0,0.47894580436160994
201500.0,0.8848768160409649
202000.0,0.24452408090929614
202500.0,0.19281111887712662
203000.0,0.6325639056240833
203500.0,0.7276713065893187
204000.0,0.6204618118233813
204500.0,0.8952020850472745
205000.0,1.2752140341362264
205500.0,1.6247273875785284
206000.0,2.4375770724072723
206500.0,4.834795818503864
207000.0,22.14869219751851
207500.0,9.469947422777587
208000.0,4.160285877961769
208500.0,2.6853804991905728
209000.0,2.1863543099117906
209500.0,1.9388707459656571
210000.0,1.5588531972388955
210500.0,1.378442139637067
211000.0,1.5345493121258824
211500.0,1.544649833787293
212000.0,1.3745507249469837
212500.0,1.5269775159790067
213000.0,2.0270280095703868
213500.0,2.7056903178981693
214000.0,5.859528513029959
214500.0,6.4800099460345
215000.0,1.4604233977811998
215500.0,0.6557494165450511
216000.0,0.39504414074347455
216500.0,0.1870608757667005
217000.0,0.21548937766963874
217500.0,0.19943254106525368
218000.0,0.21257169828535633
218500.0,0.28934704827921714
219000.0,0.3306316730992193
219500.0,0.3313476769307981
220000.0,0.3969912328673019
220500.0,0.45885003892996945
221000.0,0.5446447667187351
221500.0,1.611880950319655
222000.0,0.15546453236491747
222500.0,0.28596373782125367
223000.0,0.3146451467719185
223500.0,0.32682719796742143
224000.0,0.37783763034731427
224500.0,0.3588738505102781
225000.0,0.32335922274467743
225500.0,0.3963915130399694
226000.0,0.49059870414298307
226500.0,0.4385915613088258
227000.0,0.4114193781810286
227500.0,0.6890633080876744
228000.0,1.3024518650332584
228500.0,8.241435250648525
229000.0,1.5934916142019366
229500.0,0.6832919745117392
230000.0,0.43334263314744687
230500.0,0.5206291606335035
231000.0,0.5526019835323471
231500.0,0.42533555191600086
232000.0,0.4025542140753096
232500.0,0.5256457344739988
233000.0,0.5839488241009809
233500.0,0.5531062200632823
234000.0,0.6331863220310358
234500.0,0.8545570737346186
235000.0,1.2252582347414154
235500.0,3.181480033124677
236000.0,1.8303990967734074
236500.0,0.4328628370435633
237000.0,0.13336650479309267
237500.0,0.016012226760416828
238000.0,0.1290541178185448
238500.0,0.170063005122417
239000.0,0.19128622366791145
239500.0,0.29102033528925714
240000.0,0.3635559046845332
240500.0,0.3277783030765279
241000.0,0.40450344347310413
241500.0,0.6972562052739542
242000.0,1.028359387514069
242500.0,2.2711274213821073
243000.0,6.2850666522984255
243500.0,1.4715282441110629
244000.0,0.9492347209460895
244500.0,0.8159976047989116
245000.0,0.6435907000165514
245500.0,0.5574829999522536
246000.0,0.5765561436110408
246500.0,0.5345643203380583
247000.0,0.48399303855124964
247500.0,0.5360125057110602
248000.0,0.5196201814268825
248500.0,0.37003065742272395
249000.0,0.4352940427417277
249500.0,0.856106561118088
250000.0,8.82956789779619
250500.0,0.8756286545213103
251000.0,0.40969932775745543
251500.0,0.3083561331662186
252000.0,0.43643084363922174
252500.0,0.4849683164823793
253000.0,0.39067470917197006
253500.0,0.3443885422189785
254000.0,0.3895714535097997
254500.0,0.4348691561930019
255000.0,0.40988000123603013
255500.0,0.3994754879694696
256000.0,0.5892617081168224
256500.0,1.157902594791845
257000.0,5.227978577400779
257500.0,2.4540262870276504
258000.0,1.1514467924036231
258500.0,0.8013512700781626
259000.0,0.7136346450314603
259500.0,0.6415066678779952
260000.0,0.5189257374757624
260500.0,0.4751178083486499
261000.0,0.5226499275158204
261500.0,0.48088312317867266
262000.0,0.36753179395141466
262500.0,0.3714295206962847
263000.0,0.49604954014240316
263500.0,0.5561733466298996
264000.0,1.2898504322595965
264500.0,2.3863533033047464
265000.0,0.9215664129839428
265500.0,0.6894056564755231
266000.0,0.6253540154050788
266500.0,0.5914089478657805
267000.0,0.5357346240815054
267500.0,0.49192331330016287
268000.0,0.5014599520236205
268500.0,0.5153660628263957
269000.0,0.472146073740403
269500.0,0.4381889888984265
270000.0,0.4793477534850038
270500.0,0.49290004669785553
271000.0,0.38708988211705697
271500.0,1.612654191091486
272000.0,0.4675725939765301
272500.0,0.5025630498982128
273000.0,0.4934608907400305
273500.0,0.43693024537549174
274000.0,0.4416317845540976
274500.0,0.47640291282581365
275000.0,0.45732571004470085
275500.0,0.4226640971238967
276000.0,0.4400382097140259
276500.0,0.4693232667450809
277000.0,0.45609024569052764
277500.0,0.4351402853476071
278000.0,0.47407187215084606
278500.0,1.3353469493537713
279000.0,0.27998786939779297
279500.0,0.36882453177426894
280000.0,0.4062207117963355
280500.0,0.38339188968751786
281000.0,0.35631389375782013
281500.0,0.3740838700629129
282000.0,0.3923474791111616
282500.0,0.36909810987303515
283000.0,0.34739486256985946
283500.0,0.3581883131687763
284000.0,0.36017140060418734
284500.0,0.32198791170764257
285000.0,0.27434265073367103
285500.0,0.05465393558184607
286000.0,0.6460598081711039
286500.0,0.47032652819407744
287000.0,0.43513285417565467
287500.0,0.43332118934051983
288000.0,0.4231765942976797
288500.0,0.40866661460279385
289000.0,0.41705013071257496
289500.0,0.42875520094119485
290000.0,0.4284490633848707
290500.0,0.43596504375830236
291000.0,0.47178850397217936
291500.0,0.5213808372405139
292000.0,0.61129491281547
292500.0,1.0023356117816626
293000.0,1.3724887316089842
293500.0,0.07883293915012737
294000.0,0.09578221956084776
294500.0,0.19065939107922686
295000.0,0.2192976387741905
295500.0,0.2049102070663166
296000.0,0.22159326054292214
296500.0,0.27136209311633525
297000.0,0.26906564521065346
297500.0,0.22176547375405645
298000.0,0.24685686771188814
298500.0,0.330194617615968
299000.0,0.2859340955053317
299500.0,0.10614305776071178
300000.0,3.2783832327375295
300500.0,0.11683378106422589
301000.0,0.29626613457254936
301500.0,0.33735748891833783
302000.0,0.2733107699995077
302500.0,0.26497550870003556
303000.0,0.30871862372636255
303500.0,0.31552936085819255
304000.0,0.29687229808313964
304500.0,0.3117771537534897
305000.0,0.3407355343831442
305500.0,0.35301062546477724
306000.0,0.3870197575343864
306500.0,0.5082675561932622
307000.0,1.3151004469423577
307500.0,0.22559381342954518
308000.0,0.08180483456241168
308500.0,0.15057998348240365
309000.0,0.1973764725588459
309500.0,0.20553895918601767
310000.0,0.2076276297249418
310500.0,0.22271025212946916
311000.0,0.23095252332865693
311500.0,0.22714307187909835
312000.0,0.2308762584342993
312500.0,0.23835057596526366
313000.0,0.23095619226771355
313500.0,0.21789237436150782
314000.0,0.23122067439062965
314500.0,0.37339265508024383
315000.0,0.2938982338940753
315500.0,0.2746892756079077
316000.0,0.2673538423116021
316500.0,0.2676419522827934
317000.0,0.2662405110866452
317500.0,0.2643821069937898
318000.0,0.26582866482989026
318500.0,0.26559326049361714
319000.0,0.2627733180018039
319500.0,0.2638484476102712
320000.0,0.26800850007812976
320500.0,0.26644381924574845
321000.0,0.2601642848580557
321500.0,0.257751292365786
322000.0,0.25473724230217026
322500.0,0.2593267287421672
323000.0,0.261241864215665
323500.0,0.2617330677444731
324000.0,0.2611333437538947
324500.0,0.25999707152654994
325000.0,0.26050460257823355
325500.0,0.26227634294299995
326000.0,0.26220607672931007
326500.0,0.26080077099546495
327000.0,0.26196399298056394
327500.0,0.2664473770321984
328000.0,0.27352425300436306
328500.0,0.3611638131789446
329000.0,0.24280686050641329
329500.0,0.25020967676838896
330000.0,0.25163015737587996
330500.0,0.25278274246286137
331000.0,0.25489828981195395
331500.0,0.2562371335504765
332000.0,0.2557867618466406
332500.0,0.2553899348513451
333000.0,0.2568044504043601
333500.0,0.2589326345942705
334000.0,0.259505609993242
334500.0,0.25869137044860707
335000.0,0.2617540337736917
335500.0,0.29718357494651315
336000.0,0.2333862705910558
336500.0,0.25258843303347805
337000.0,0.2549535133337485
337500.0,0.2529402572104042
338000.0,0.2534199890872393
338500.0,0.2560779931896745
339000.0,0.2568075639567586
339500.0,0.255648251012206
340000.0,0.25586418899207586
340500.0,0.2575342410961303
341000.0,0.2580544108493422
341500.0,0.2575439259498096
342000.0,0.25890417344326117
342500.0,0.26589666597255374
343000.0,0.23337080224209972
343500.0,0.25156238192984337
344000.0,0.25299666633664697
344500.0,0.2533646209801015
345000.0,0.25385172308385695
345500.0,0.25424205768608615
346000.0,0.2539808039856718
346500.0,0.253414368774033
347000.0,0.25355514585063316
347500.0,0.25403175818248347
348000.0,0.2532871019754638
348500.0,0.251867052042795
349000.0,0.2525186177915207
349500.0,0.2554801439078171
350000.0,0.25785547106889706
350500.0,0.25471213265690185
351000.0,0.2512082273524872
351500.0,0.24999254009598817
352000.0,0.25067896472181045
352500.0,0.25077335781301563
353000.0,0.2498070459391983
353500.0,0.24915662822793722
354000.0,0.2492380055796986
354500.0,0.2491396590059688
355000.0,0.24844992261374604
355500.0,0.24789724344441486
356000.0,0.24811984811217724
356500.0,0.24864034902241458
357000.0,0.24916900062641228
357500.0,0.2463480816000594
358000.0,0.24536594686666366
358500.0,0.2452607616705237
359000.0,0.24551958633024715
359500.0,0.24522600059808713
360000.0,0.24459911477763718
360500.0,0.2443707939592683
361000.0,0.24439761203913712
361500.0,0.24405180997174858
362000.0,0.24346886938424103
362500.0,0.24327016455557246
363000.0,0.24339061438648657
363500.0,0.24316634485347974
364000.0,0.2423669301352122
364500.0,0.24192921235020276
365000.0,0.24135592542695225
365500.0,0.24123918948567705
366000.0,0.24114345551914104
366500.0,0.24088257593203738
367000.0,0.24051573237027288
367500.0,0.24019292645948434
368000.0,0.23993808054069168
368500.0,0.2396521640437861
369000.0,0.239308603668613
369500.0,0.23898134980880895
370000.0,0.2386857393801734
370500.0,0.23836921902978758
371000.0,0.238032749777196
371500.0,0.2377665914805548
372000.0,0.2374079520218265
372500.0,0.23706756279396773
373000.0,0.2367469559415672
373500.0,0.23643919891344853
374000.0,0.23610016448139026
374500.0,0.23575462447501472
375000.0,0.23545182101935774
375500.0,0.23515327973912797
376000.0,0.23480904187441518
376500.0,0.2344616361319049
377000.0,0.23415875860554078
377500.0,0.23387832750461698
378000.0,0.2335810609873054
378500.0,0.23258862203114536
379000.0,0.23321157229677858
379500.0,0.2326927140795266
380000.0,0.23230904241881695
380500.0,0.23208853697891157
381000.0,0.23185127906475
381500.0,0.23149699870027138
382000.0,0.2311717857420308
382500.0,0.23095007587778663
383000.0,0.23070038851055286
383500.0,0.2303927716075874
384000.0,0.2301481040932422
384500.0,0.2299534063722683
385000.0,0.2298097943183642
385500.0,0.23083936122502968
386000.0,0.22740006684215747
386500.0,0.22818393763772163
387000.0,0.2279946530073685
387500.0,0.22764273119998757
388000.0,0.22744214839123944
388500.0,0.2272315231206858
389000.0,0.2268486065400925
389500.0,0.2264858263896992
390000.0,0.22622805800454918
390500.0,0.22584485922225644
391000.0,0.22529902283827483
391500.0,0.22476173817598125
392000.0,0.2239315501413781
392500.0,0.2210771418371441
393000.0,0.23560449425977265
393500.0,0.22716316700538
394000.0,0.22593311543785996
394500.0,0.22506595688486467
395000.0,0.2245063939673889
395500.0,0.22433476524955367
396000.0,0.22397433969185246
396500.0,0.2232862068705854
397000.0,0.22299909736500675
397500.0,0.22313908754609382
398000.0,0.22265440324844876
398500.0,0.22161125455872613
399000.0,0.2217246450479376
399500.0,0.22336156245062713
400000.0,0.22279355515975008
400500.0,0.22273089248842823
401000.0,0.2205191114382848
401500.0,0.21981636801153218
402000.0,0.22021150690038724
402500.0,0.22006323529413394
403000.0,0.21932670531120876
403500.0,0.21896913643814522
404000.0,0.21894916504668363
404500.0,0.21859900126122397
405000.0,0.2180142023206158
405500.0,0.217634687183904
406000.0,0.21722690473065537
406500.0,0.21613759550757575
407000.0,0.20966952829215496
407500.0,0.22046353575428715
408000.0,0.21844038465745697
408500.0,0.21762716518558733
409000.0,0.21711884370013942
409500.0,0.216808553752979
410000.0,0.2164758419691063
410500.0,0.21610496378093003
411000.0,0.21583868904786987
411500.0,0.215616081272196
412000.0,0.2153071246341938
412500.0,0.21501866093097272
413000.0,0.21487288805636998
413500.0,0.2147579964021842
414000.0,0.21484302504535813
414500.0,0.21282650808782838
415000.0,0.21324135435585542
415500.0,0.2131422102288489
416000.0,0.21292200792004282
416500.0,0.21269683103860218
417000.0,0.21249081110426685
417500.0,0.21222795986367457
418000.0,0.21193957974500077
418500.0,0.21171825037638967
419000.0,0.21151033747541578
419500.0,0.21121520806263527
420000.0,0.21090136572433385
420500.0,0.2106880331582162
421000.0,0.21051642539144635
421500.0,0.2106363630899756
422000.0,0.2101079418134594
422500.0,0.20979239153599996
423000.0,0.20949300032884094
423500.0,0.20922301639115806
424000.0,0.20899598799529462
424500.0,0.2087641672159235
425000.0,0.20848549025898522
425500.0,0.2082117815618149
426000.0,0.2079884473437072
426500.0,0.20775433150217182
427000.0,0.20746524442506967
427500.0,0.20719115904110474
428000.0,0.20695242632536406
428500.0,0.20599052601981296
429000.0,0.20668800390029707
429500.0,0.20631172219853727
430000.0,0.2060649454522403
430500.0,0.205844555617455
431000.0,0.20557718967200037
431500.0,0.20530487282254645
432000.0,0.20507838274649737
432500.0,0.2048602345341189
433000.0,0.2046034038138258
433500.0,0.20433451615035475
434000.0,0.20410474366519046
434500.0,0.20391178242904823
435000.0,0.20369258532076456
435500.0,0.20331596029284765
436000.0,0.20324259744543263
436500.0,0.20286239405178214
437000.0,0.20263113219811238
437500.0,0.2024508474624957
438000.0,0.20222386164308415
438500.0,0.20195427315164097
439000.0,0.20171531649956723
439500.0,0.20151156298246828
440000.0,0.2012821585261154
440500.0,0.2010226320854048
441000.0,0.2007900966632057
441500.0,0.20059010539648026
442000.0,0.20035861520176712
442500.0,0.20005271805546976
443000.0,0.19996415710945417
443500.0,0.19963479510039522
444000.0,0.19942889066401068
444500.0,0.19921775700224797
445000.0,0.19898199735495237
445500.0,0.19874527818790652
446000.0,0.19852759636607598
446500.0,0.19831433987319608
447000.0,0.198083207002092
447500.0,0.19784709190152142
448000.0,0.19763455232910754
448500.0,0.19743194107009707
449000.0,0.19719486357609486
449500.0,0.19692507773345122
450000.0,0.1967357158756561
450500.0,0.19649089713987217
451000.0,0.196314999094934
451500.0,0.1961070926742618
452000.0,0.19587598179656726
452500.0,0.19565321347931527
453000.0,0.19544248721566612
453500.0,0.19522837986001446
454000.0,0.19500777620654808
454500.0,0.19478923522987746
455000.0,0.1945756457225831
455500.0,0.19436136221869954
456000.0,0.19414059115241172
456500.0,0.19391340375067032
457000.0,0.19365218330509978
457500.0,0.193532692913963
458000.0,0.19331558632371304
458500.0,0.1930977494744582
459000.0,0.19287677086929525
459500.0,0.19266430431495854
460000.0,0.1924575768626458
460500.0,0.19224517888800807
461000.0,0.1920290020789343
461500.0,0.19181958029330673
462000.0,0.19161481622463356
462500.0,0.19140342728911602
463000.0,0.191185999250409
463500.0,0.19097420828649295
464000.0,0.1907666615006641
464500.0,0.19060017306025906
465000.0,0.19038338368978866
465500.0,0.19017098094234963
466000.0,0.1899598939273971
466500.0,0.18975295448147914
467000.0,0.1895491734922901
467500.0,0.18934526689250272
468000.0,0.1891399597457287
468500.0,0.1889354309959288
469000.0,0.18873316383466102
469500.0,0.18853127768418002
470000.0,0.18832819965896064
470500.0,0.18812528960703603
471000.0,0.18792255023765964
471500.0,0.18775313457810675
472000.0,0.1875295510369926
472500.0,0.1873279596427975
473000.0,0.187128706075437
473500.0,0.1869300190179425
474000.0,0.18673117313687104
474500.0,0.18653295512884094
475000.0,0.18633572150568814
475500.0,0.18613884412908677
476000.0,0.18594204667393066
476500.0,0.18574567335499123
477000.0,0.1855499242236306
477500.0,0.18535476287019947
478000.0,0.18516004020357155
478500.0,0.18496446576681996
479000.0,0.18477140939110603
479500.0,0.1845771718959711
480000.0,0.184383748882134
480500.0,0.18419088896409175
481000.0,0.18399832180187112
481500.0,0.18380611413000483
482000.0,0.18361432828048863
482500.0,0.18342290993588856
483000.0,0.1832318988108518
483500.0,0.18304128554887675
484000.0,0.18285098072898467
484500.0,0.18266110959669427
485000.0,0.1824716462781891
485500.0,0.18228099211204268
486000.0,0.18209588369870547
486500.0,0.1819062201455877
487000.0,0.18171840672137973
487500.0,0.18153108942560311
488000.0,0.18134377732310214
488500.0,0.18115704528142237
489000.0,0.1809710565313624
489500.0,0.18078514872557716
490000.0,0.18059945491331078
490500.0,0.18041476295927347
491000.0,0.18023065042145614
491500.0,0.18004638367160214
492000.0,0.17986344282446648
492500.0,0.17968648829907674
493000.0,0.17946994890566378
493500.0,0.17930576152617028
494000.0,0.17912479907285728
494500.0,0.17894385372301524
495000.0,0.17876288874493565
495500.0,0.17858113455776115
496000.0,0.1784001852804967
496500.0,0.17822066387501664
497000.0,0.17804040216941325
497500.0,0.17785919598428906
498000.0,0.17768019149252917
498500.0,0.17750323785347727
499000.0,0.17732322862731084
499500.0,0.17713910603594765
500000.0,0.17695250738650323
500500.0,0.17678347241731956
501000.0,0.17661166069608333
501500.0,0.17643582651019288
502000.0,0.17625720325093963
502500.0,0.17608046764428453
503000.0,0.17590576485598902
503500.0,0.17573037865950403
504000.0,0.1755543427678041
504500.0,0.1753795174844083
505000.0,0.1752057876992108
505500.0,0.1750318666863183
506000.0,0.17485802339223275
506500.0,0.1746859513090963
507000.0,0.17452683548666478
507500.0,0.17432944381497706
508000.0,0.17416140361591262
508500.0,0.1739904098679839
509000.0,0.17381884201999817
509500.0,0.17364746381740873
510000.0,0.17347665427539297
