Frequency,Magnitude
0.0,2573.4978963978756
500.0,32.97267881234223
1000.0,33.262453070855194
1500.0,33.74549712906877
2000.0,34.73062175575841
2500.0,36.07609488273632
3000.0,37.51340805214483
3500.0,39.63077169274068
4000.0,43.140141986437946
4500.0,47.90797563693266
5000.0,54.47470867657214
5500.0,65.9332749992075
6000.0,88.87380541429276
6500.0,147.60441208497693
7000.0,623.2322819755432
7500.0,238.04854189936327
8000.0,95.98941702540432
8500.0,60.431229695779244
9000.0,46.18474794471178
9500.0,39.087662999094555
10000.0,35.366576276704095
10500.0,34.444692106780664
11000.0,35.61459439699345
11500.0,38.20371312941861
12000.0,42.62609935239971
12500.0,50.42690639783669
13000.0,65.21439689478024
13500.0,99.44875651904864
14000.0,254.03306055516813
14500.0,314.3729070006306
15000.0,87.45810335632487
15500.0,47.39992209763044
16000.0,30.9594225255986
16500.0,22.41233163906707
17000.0,17.127568415387437
17500.0,13.44544837649094
18000.0,11.17443246601185
18500.0,10.131405847171603
19000.0,9.725424975211167
19500.0,9.784492743186066
20000.0,10.959368492491837
20500.0,15.256706764034112
21000.0,32.74477158970363
21500.0,210.63810386236392
22000.0,31.347125203025588
22500.0,20.70669269460659
23000.0,17.10756815363233
23500.0,16.066788538262216
24000.0,16.522781454025335
24500.0,16.98746729564421
25000.0,17.28150179471771
25500.0,18.61688639774435
26000.0,21.155878768903154
26500.0,23.914977590940154
27000.0,27.88726178212918
27500.0,36.948810916120266
28000.0,61.85708728805945
28500.0,421.7657048616855
29000.0,59.476676202211735
29500.0,22.17575577035472
30000.0,11.28421969993232
30500.0,8.758413699324104
31000.0,8.2771501817437
31500.0,8.513787214798862
32000.0,10.419320870076575
32500.0,12.289903390677711
33000.0,13.736723321869265
33500.0,16.292070596818593
34000.0,20.176452006634268
34500.0,25.33082889922029
35000.0,36.64982891569263
35500.0,99.49505259565568
36000.0,53.17901887076063
36500.0,10.66651418130554
37000.0,1.9155860285079565
37500.0,6.621330953061038
38000.0,10.599160618053718
38500.0,13.155971503566374
39000.0,16.423985743902858
39500.0,20.777300403124666
40000.0,25.195157687282524
40500.0,30.50003073152867
41000.0,39.31983751016423
41500.0,54.272380960954905
42000.0,84.62606973011663
42500.0,199.40169908764415
43000.0,487.5774017528996
43500.0,105.09272597305245
44000.0,57.26993065064527
44500.0,38.03494734335829
45000.0,27.282705830720733
45500.0,21.172808684447972
46000.0,16.88105783746251
46500.0,12.624285882528376
47000.0,9.791032668272162
47500.0,8.895847758154295
48000.0,6.78097713388697
48500.0,3.0447859568946467
49000.0,2.7251616214870085
49500.0,7.219920361609123
50000.0,568.3286684692413
50500.0,4.708073868048498
51000.0,3.6424051849856993
51500.0,6.001915342376925
52000.0,5.15162632840137
52500.0,6.428722284804508
53000.0,9.645185791813683
53500.0,11.749679468600949
54000.0,13.553278790059911
54500.0,17.44688618372152
55000.0,23.099470353948796
55500.0,30.71582127687965
56000.0,45.14060354399022
56500.0,82.71774169949119
57000.0,376.84175451110053
57500.0,152.33158260661276
58000.0,63.67920104600732
58500.0,39.812800603765474
59000.0,29.04037401687095
59500.0,22.696965563729982
60000.0,17.76245453403876
60500.0,14.299352514237155
61000.0,12.254547176037576
61500.0,9.803877577547716
62000.0,6.708408466534513
62500.0,4.6015438385078715
63000.0,4.492100675357096
63500.0,9.0250849157288
64000.0,39.38599898512643
64500.0,70.59883070443058
65000.0,26.15791785224006
65500.0,17.489779817399917
66000.0,13.471682172666696
66500.0,11.635747972873073
67000.0,10.101132175239037
67500.0,8.246081714939528
68000.0,7.18913827833832
68500.0,6.735356086798458
69000.0,5.393017005520009
69500.0,4.243582271455179
70000.0,5.520026669925952
70500.0,7.961028603805524
71000.0,20.606226628742068
71500.0,161.74826141537739
72000.0,24.06245450618441
72500.0,15.503904969560999
73000.0,12.215751913707606
73500.0,9.53441694464022
74000.0,8.268252204250357
74500.0,8.093260035780908
75000.0,7.411579414128723
75500.0,6.267592590086502
76000.0,6.020304909062149
76500.0,6.467265862442196
77000.0,6.479473650699481
77500.0,6.603320741045431
78000.0,9.886121917169085
78500.0,66.91185206970495
79000.0,10.065051428381796
79500.0,5.185901370145545
80000.0,3.8656110708809552
80500.0,2.9424550309081794
81000.0,2.455255571319195
81500.0,2.550010538243742
82000.0,2.8374989044092076
82500.0,2.829670475934813
83000.0,2.848974571073551
83500.0,3.741452237799956
84000.0,5.32930893809646
84500.0,7.3741690664413655
85000.0,12.396669741763404
85500.0,43.11332961729028
86000.0,32.55013148524376
86500.0,11.997127323262335
87000.0,7.641303163902668
87500.0,5.1761125395163035
88000.0,3.6099457423550927
88500.0,3.104160992222972
89000.0,2.751273407765366
89500.0,1.8072943558948091
90000.0,1.0981162730266938
90500.0,1.197433503919129
91000.0,1.0935608874358356
91500.0,0.7452309101438528
92000.0,2.2076422913862466
92500.0,7.104876297789469
93000.0,21.702872772429227
93500.0,5.527694490970541
94000.0,3.3682267572678284
94500.0,2.646074741967627
95000.0,2.195414856963679
95500.0,1.7065674128302801
96000.0,1.4462428267459162
96500.0,1.4957640627845423
97000.0,1.272389819843754
97500.0,1.0248673180926426
98000.0,0.8555113811333681
98500.0,1.4410190988075742
99000.0,0.8608703858364097
99500.0,2.0267911800183867
100000.0,105.20991286915174
100500.0,1.381523922584306
101000.0,0.7939759835937859
101500.0,1.171984804776965
102000.0,0.7395703200876949
102500.0,0.9465899554184024
103000.0,1.418607502962549
103500.0,1.6544733370342162
104000.0,2.107553375128458
104500.0,2.9758595395350333
105000.0,3.813419764642978
105500.0,5.199923372879829
106000.0,8.4429273068739
106500.0,16.425393159297748
107000.0,77.57671579218002
107500.0,33.66684927517563
108000.0,14.812806034592656
108500.0,9.863454815812739
109000.0,8.197904168899367
109500.0,7.18418437048528
110000.0,5.991632180606735
110500.0,5.57589730068861
111000.0,6.061204627670418
111500.0,6.265492899783463
112000.0,6.1806217513885775
112500.0,7.11778376335605
113000.0,9.524258446643262
113500.0,14.068444945475763
114000.0,34.574484801604775
114500.0,42.69260833223017
115000.0,11.582471514647377
115500.0,6.131512723243641
116000.0,4.105368009748125
116500.0,2.8711766729774286
117000.0,1.8851214202660949
117500.0,1.2595447492812388
118000.0,0.9386237201012947
118500.0,0.6639310332439088
119000.0,0.4604912368551488
119500.0,0.5705093091951523
120000.0,0.9001082017653387
120500.0,1.6568520616873519
121000.0,4.1249405636517755
121500.0,24.734489701105787
122000.0,3.3524424370313386
122500.0,1.9315375381754591
123000.0,1.2421478409996307
123500.0,1.2350687840550931
124000.0,1.7790389232279813
124500.0,1.8539125580017486
125000.0,1.678761257862224
125500.0,2.158977970344924
126000.0,3.1089259883498466
126500.0,3.5013759476021087
127000.0,3.978783113728243
127500.0,6.060930113551206
128000.0,11.703793656116295
128500.0,83.25899016381457
129000.0,13.593480568069468
129500.0,5.550653353750975
130000.0,2.848659359401474
130500.0,2.511552019674064
131000.0,2.363753070670016
131500.0,1.4990027352200057
132000.0,1.6181422110058956
132500.0,2.1844938209420097
133000.0,2.2074088398980725
133500.0,2.4700242595639548
134000.0,3.4577105913001525
134500.0,4.311107043737506
135000.0,6.058238627837883
135500.0,17.78637449501507
136000.0,9.919795206726207
136500.0,2.6992518257948297
137000.0,1.6553257853043912
137500.0,1.5400207623809266
138000.0,2.2267337596004264
138500.0,2.5336540624630484
139000.0,3.2033818476004443
139500.0,4.330976608510541
140000.0,5.30488086201455
140500.0,6.199854043679163
141000.0,8.28549078962185
141500.0,12.01677750334105
142000.0,18.842906062577452
142500.0,44.96273698329578
143000.0,112.71528842020628
143500.0,25.0009743181076
144000.0,14.022252761015137
144500.0,9.601871238298093
145000.0,6.9140949761979655
